CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
San Julian	ULA	Capitan J.D. Vazquez	ULA
San Luis Rio Colorado	UAC	San Luis Rio Colorado	UAC
Sancti Spiritus	USS	Sancti Spiritus	USS
Sevastopol	UKS	Belbek	UKS
Sewanee	UOS	Franklin County	UOS
St Augustine	UST	Northeast Florida Rgnl	UST
St Lucia	SLU	Hewanorra Intl	UVF
Suai	UAI	Suai	UAI
Sule	ULE	Sule	ULE
Summit	UMM	Summit	UMM
Sumy	UMY	Sumy	UMY
Surat Thani	URT	Surat Thani	URT
Tulua	ULQ	Heriberto Gil Martinez	ULQ
Tunica	UTM	Municipal	UTM
Ua Huka	UAH	Ua Huka	UAH
Ua Pou	UAP	Ua Pou	UAP
Uaxactun	UAX	Uaxactun	UAX
Ubatuba	UBT	Gastao Madeira	UBT
Ube	UBJ	Yamaguchi-Ube	UBJ
Uberaba	UBA	M. de Almeida Franco	UBA
Uberlandia	UDI	Cesar Bombonato	UDI
Ubon Ratchathani	UBP	Ubon Ratchathani	UBP
Ubrub	UBR	Ubrub	UBR
Udaipur	UDR	Maharana Pratap	UDR
Uden	UDE	Volkel AB	UDE
Udine	UDN	Campoformido	UDN
Udon Thani	UTH	International	UTH
Ufa	UFA	Ufa	UFA
Uganik	UGI	San Juan (Uganik) SPB	UGI
Ugashik	UGS	Ugashik	UGS
Uherske Hradiste	UHE	Kunovice	UHE
Uige	UGO	Uige	UGO
Uiju	UJU	Uiju	UJU
Ujae Island	UJE	Ujae Island	UJE
Ukhta	UCT	Ukhta	UCT
Ukiah	UKI	Municipal	UKI
Ukunda	UKA	Diani	UKA
Ulaanbaatar	ULN	Chinggis Khaan Intl	ULN
Ulaangom	ULO	Ulaangom	ULO
Ulanqab	UCB	Ulanqab	UCB
Ulan-Ude	UUD	Mukhino	UUD
Ulei	ULB	Ulei	ULB
Uliastai	ULZ	Donoi	ULZ
Ulithi	ULI	Ulithi	ULI
Uljin	UJN	Uljin	UJN
Ulsan	USN	Ulsan	USN
Ulundi	ULD	Prince M. Buthelezi	ULD
Ulusaba	ULX	Ulusaba	ULX
Ulyanovsk	ULY	Baratayevka	ULV
Ulyanovsk	ULY	Vostochny	ULY
Umba	UMC	Umba	UMC
Umea	UME	Umea	UME
Umiat	UMT	Umiat	UMT
Umtata	UTT	K.D. Matanzima	UTT
Umuarama	UMU	Orlando de Carvalho	UMU
Unalakleet	UNK	Unalakleet	UNK
Unayzah	UZH	Unayzah	UZH
Undara	UDA	Undara	UDA
Unguia	UNC	Unguia	UNC
Union City	UCY	Everett-Stewart Rgnl	UCY
Union Island	UNI	Union Island	UNI
Unst	UNT	Baltasound	UNT
Upala	UPL	Upala	UPL
Upavon	UPV	Upavon	UPV
Upiara	UPR	Upiara	UPR
Upington	UTN	Upington	UTN
Uralsk	URA	Ak Zhol	URA
Uray	URJ	Uray	URJ
Urdzhar	UZR	Urdzhar	UZR
Urengoy	UEN	Urengoy	UEN
Urgench	UGC	International	UGC
Urgun	URN	Urgun	URN
Uribe	URI	Uribe	URI
Uriman	URM	Uriman	URM
Uroubi	URU	Uroubi	URU
Urrao	URR	Urrao	URR
Uruapan	UPN	Ignacio Lopez Rayon	UPN
Uruguaiana	URG	Rubem Berta Intl	URG
Urumqi	URC	Diwopu Intl	URC
Uruzgan	URZ	Uruzgan	URZ
Usak	USQ	Usak	USQ
Useless Loop	USL	Useless Loop	USL
Ushuaia	USH	Malvinas Argentinas	USH
Usino	USO	Usino	USO
Usinsk	USK	Usinsk	USK
Ust-Ilimsk	UIK	Ust-Ilimsk	UIK
Ust-Kamenogorsk	UKK	Ust-Kamenogorsk	UKK
Ust-Kut	UKX	Ust-Kut	UKX
Ust-Kuyga	UKG	Ust-Kuyga	UKG
Ust-Maya	UMS	Ust-Maya	UMS
Ust-Nera	USR	Ust-Nera	USR
Ust-Tsilma	UTS	Ust-Tsilma	UTS
Ustupo	UTU	Ustupo	UTU
U-Tapao	UTP	Rayong-Pattaya Intl	UTP
Utila	UII	Utila	UII
Utirik Island	UTK	Utirik Island	UTK
Utopia Creek	UTO	Indian Mountain	UTO
Utrecht	UTC	Soesterberg	UTC
Uttaradit	UTR	Uttaradit	UTR
Utti	UTI	Utti	UTI
Uvalde	UVA	Garner Field	UVA
Uvol	UVO	Uvol	UVO
Uyuni	UYU	Uyuni	UYU
Uzhhorod	UDJ	International	UDJ
Uzice	UZC	Ponikve	UZC
Ware	UWA	Ware	UWA
Waukegan	UGN	Regional	UGN
Waukesha	UES	Waukesha County	UES
Waukon	UKN	Municipal	UKN
Woomera	UMR	RAAF Base	UMR
Yulin	UYN	Yuyang	UYN
Yuzhno-Sakhalinsk	UUS	Khomutovo	UUS
Abingdon	VJI	Virginia Highlands	VJI
Anglesey	VLY	Valley	VLY
Ann	VBA	Ann	VBA
Baimuru	VMU	Baimuru	VMU
Barakoma	VEV	Barakoma	VEV
Bokpyin	VBP	Bokpyin	VBP
Camp Douglas	VOK	Volk Field	VOK
Can Tho	VCA	International	VCA
Carora	VCR	Carora	VCR
Chevak	VAK	Chevak	VAK
Chimoio	VPY	Chimoio	VPY
Chu Lai	VCL	International	VCL
Con Dao Island	VCS	Co Ong	VCS
Dakhla	VIL	Dakhla	VIL
Destin/Ft Walton Beach	VPS	Destin Executive	DSI
Destin/Ft Walton Beach	VPS	Metropolitan Area	VPS
Destin/Ft Walton Beach	VPS	Destin-Ft Walton Beach	VPS
Dong Hoi	VDH	Dong Hoi	VDH
Durban	DUR	Virginia	VIR
El Vigia	VIG	Juan P. Perez Alfonso	VIG
Fagernes	VDB	Leirin	VDB
General Villegas	VGS	General Villegas	VGS
Grand Canyon	GCN	Valle	VLE
Gurue	VJQ	Gurue	VJQ
Illizi	VVZ	Takhamalt	VVZ
Jacksonville	JAX	Cecil	VQQ
Las Tunas	VTU	Hermanos Ameijeiras	VTU
Las Vegas	LAS	North Las Vegas Arpt	VGT
Lichinga	VXC	Lichinga	VXC
Liwonde	VUU	Mvuu Camp	VUU
Lompoc	LPC	Vandenberg AFB	VBG
Los Angeles	LAX	Van Nuys	VNY
Luhansk	VSG	International	VSG
Maamigili Island	VAM	Maamigili Island	VAM
Mahanoro	VVB	Mahanoro	VVB
Maikwak	VEG	Maikwak	VEG
Malvinas	VVN	Malvinas	VVN
Mandalay	MDL	Chan Mya Thazi	VBC
Moscow	MOW	Vnukovo	VKO
Nevatim	VTM	AFB	VTM
Ondjiva	VPE	Ondjiva	VPE
Ovda	VDA	Ovda	VDA
Paris	PAR	Villacoublay-Velizy	VIY
Peru	VYS	Illinois Valley Rgnl	VYS
Phuoclong	VSO	Phuoclong	VSO
Port Vila	VLI	Bauerfield Intl	VLI
Prague	PRG	Vodochody	VOD
Puerto Valle Mi	VMI	Dr.Juan Plate	VMI
Rach Gia	VKG	Rach Gia	VKG
Rolla/Vichy	VIH	Rolla National	VIH
Salavan	VNA	Salavan	VNA
Santa Cruz	SRZ	Viru Viru Intl	VVI
Sao Paulo	SAO	Viracopos-Campinas Int	VCP
Sao Vicente Island	VXE	Sao Pedro	VXE
Saurimo	VHC	Saurimo	VHC
Sivas	VAS	Sivas	VAS
Springfield	VSF	Hartness State	VSF
Stockholm	STO	Vasteras	VST
Suavanao	VAO	Suavanao	VAO
Tioga	VEX	Municipal	VEX
Vaasa	VAA	Vaasa	VAA
Vadso	VDS	Vadso	VDS
Vahitahi	VHZ	Vahitahi	VHZ
Valcheta	VCF	Valcheta	VCF
Valdez	VDZ	Pioneer Field	VDZ
Valdosta	VLD	Moody AFB	VAD
Valdosta	VLD	Metropolitan Area	VLD
Valdosta	VLD	Regional	VLD
Valenca	VAL	Valenca	VAL
Valence	VAF	Chabeuil	VAF
Valencia	VLC	Airport	VLC
Valencia	VLN	Arturo Michelena Intl	VLN
Valentine	VTN	Miller Field	VTN
Valera	VLV	Antonio N. Briceno	VLV
Valesdir	VLS	Valesdir	VLS
Valladolid	VLL	Airport	VLL
Valle de La Pascua	VDP	Valle de La Pascua	VDP
Valledupar	VUP	Alfonso Lopez Pumarejo	VUP
Vallegrande	VAH	V.Villagomez Toledo	VAH
Vallenar	VLR	Vallenar	VLR
Valparaiso	VAP	Rodelillo	VAP
Valparaiso	VPZ	Porter Co. Municipal	VPZ
Valverde	VDE	El Hierro	VDE
Van	VAN	Ferit Melen	VAN
Van Horn	VHN	Culberson County	VHN
Vandalia	VLA	Municipal	VLA
Vangaindrano	VND	Vangaindrano	VND
Vanimo	VAI	Vanimo	VAI
Vannes	VNE	Meucon	VNE
Vanrook Station	VNR	Vanrook Station	VNR
Vanuabalavu Island	VBV	Vanuabalavu Island	VBV
Varadero	VRA	Juan G. Gomez Intl	VRA
Varadero	VRA	Kawama	VRO
Varanasi	VNS	Lal Bahadur Shastri	VNS
Varandey	VRI	Varandey	VRI
Vardo	VAW	Svartnes	VAW
Varginha	VAG	Maj. Brig. Trompowsky	VAG
Varkaus	VRK	Varkaus	VRK
Varna	VAR	Varna	VAR
Varrelbusch	VAC	Varrelbusch	VAC
Vastervik	VVK	Vastervik	VVK
Vatomandry	VAT	Vatomandry	VAT
Vatukoula	VAU	Vatukoula	VAU
Vatulele Island	VTF	Vatulele Island	VTF
Vava'u	VAV	International	VAV
Vaxjo	VXO	Smaland	VXO
Velikiye Luki	VLU	Velikiye Luki	VLU
Veliky Ustyug	VUS	Veliky Ustyug	VUS
Venetie	VEE	Venetie	VEE
Venice	VCE	Treviso/Sant'Angelo	TSF
Venice	VCE	Metropolitan Area	VCE
Venice	VCE	Marco Polo	VCE
Venice	VNC	Municipal	VNC
Ventspils	VNT	Ventspils	VNT
Veracruz	VER	Heriberto Jara Intl	VER
Verkhnevilyuysk	VHV	Verkhnevilyuysk	VHV
Vernal	VEL	Regional	VEL
Vero Beach	VRB	Municipal	VRB
Verona	VRN	Brescia/Montichiari	VBS
Verona	VRN	Metropolitan Area	VRN
Verona	VRN	Villafranca	VRN
Versailles	VRS	Roy Otten Memorial	VRS
Vestmannaeyjar	VEY	Vestmannaeyjar	VEY
Vicenza	VIC	Vicenza	VIC
Vichadero	VCH	Vichadero	VCH
Vichy	VHY	Charmeil	VHY
Vicksburg	VKS	Municipal	VKS
Victoria	VCT	Regional	VCT
Victoria Falls	VFA	International	VFA
Victoria River Downs	VCD	Victoria River Downs	VCD
Victorville	VCV	S.Calif. Logistics Apt	VCV
Vidalia	VDI	Regional	VDI
Videira	VIA	Angelo Ponzoni	VIA
Vidyanagar	VDY	Jindal	VDY
Viedma	VDM	Gobernador E. Castello	VDM
Vienna	VIE	International	VIE
Vientiane	VTE	Wattay Intl	VTE
Vieques	VQS	A.Rivera Rodriguez	VQS
Vigo	VGO	Airport	VGO
Vijayawada	VGA	Vijayawada	VGA
Vila Real	VRL	Vila Real	VRL
Vila Rica	VLP	Vila Rica	VLP
Vilankulos	VNX	Vilankulos	VNX
Vilhelmina	VHM	Vilhelmina	VHM
Villa Constitucion	VIB	Villa Constitucion	VIB
Villa Dolores	VDR	Villa Dolores	VDR
Villa Gesell	VLG	Villa Gesell	VLG
Villa Mercedes	VME	Villa Reynolds	VME
Villagarzon	VGZ	Villagarzon	VGZ
Villahermosa	VSA	C.Rovirosa Perez Intl	VSA
Villamontes	VLM	Rafael Pabon	VLM
Villavicencio	VVC	Vanguardia	VVC
Vilnius	VNO	International	VNO
Vilyuysk	VYI	Vilyuysk	VYI
Vinh	VII	Vinh	VII
Vinnytsia	VIN	Gavryshivka Intl	VIN
Vipingo	VPG	Vipingo	VPG
Viqueque	VIQ	Viqueque	VIQ
Virac	VRC	Virac	VRC
Virgin Gorda	VIJ	Virgin Gorda	VIJ
Viru Harbour	VIU	Viru Harbour	VIU
Visalia	VIS	Municipal	VIS
Visby	VBY	Visby	VBY
Viseu	VSE	Viseu	VSE
Vishakhapatnam	VTZ	Vishakhapatnam	VTZ
Vitebsk	VTB	Vostochny	VTB
Vitoria	VIT	Airport	VIT
Vitoria	VIX	E. de Aguiar Salles	VIX
Vitoria da Conquista	VDC	P. Otacilio Figueiredo	VDC
Vittel	VTL	Champ de Courses	VTL
Vivigani	VIV	Vivigani	VIV
Vladivostok	VVO	Knevichi	VVO
Vohimarina	VOH	Vohimarina	VOH
Voinjama	VOI	Tenebu	VOI
Volgodonsk	VLK	Volgodonsk	VLK
Volgograd	VOG	Gumrak	VOG
Vologda	VGD	Vologda	VGD
Volos	VOL	Nea Anchialos	VOL
Vopnafjordur	VPN	Vopnafjordur	VPN
Vorkuta	VKT	Vorkuta	VKT
Voronezh	VOZ	Chertovitskoye	VOZ
Votuporanga	VOT	Domingos Pignatari	VOT
Vredendal	VRE	Vredendal	VRE
Vryburg	VRU	Vryburg	VRU
Vryheid	VYD	Vryheid	VYD
Vung Tau	VTG	Vung Tau	VTG
Xai-Xai	VJB	Xai-Xai	VJB
Yavarate	VAB	Yavarate	VAB
Airlie Beach/Shute Hbr	WSY	Whitsunday	WSY
Aleknagik	WKK	Aleknagik	WKK
Alto Palena	WAP	Alto Palena	WAP
Ambatondrazaka	WAM	Ambatondrazaka	WAM
Andriamena	WAD	Andriamena	WAD
Ankazoabo	WAK	Ankazoabo	WAK
Ankorefo	WOR	Moramba	WOR
Antsalova	WAQ	Antsalova	WAQ
Antsohihy	WAI	Ambalabe	WAI
Bealanana	WBE	Ankaizina	WBE
Beaver	WBQ	Beaver	WBQ
Befandriana	WBD	Befandriana	WBD
Bergen op Zoom	WOE	Woensdrecht AB	WOE
Beroroha	WBO	Antsoa	WBO
Big Rapids	WBR	Roben-Hood	WBR
Boulder	WBU	Municipal	WBU
Cape Sarichef	WSF	Cape Sarichef	WSF
Castro	WCA	Mocopulli	MHC
Castro	WCA	Gamboa	WCA
Chaiten	WCH	Chaiten	WCH
Chandalar Lake	WCR	Chandalar Lake	WCR
Enid	WDG	Vance AFB	END
Enid	WDG	Metropolitan Area	WDG
Enid	WDG	Woodring Regional	WDG
Fianarantsoa	WFI	Fianarantsoa	WFI
Franz Josef Glacier	WHO	Franz Josef Glacier	WHO
Frenchville	WFK	Northern Aroostook Rgl	WFK
Hwange	WKI	Hwange	WKI
Hyder	WHD	Sea Plane Base	WHD
Ketchikan	KTN	Harbor SPB	WFB
Lancaster	WJF	General William J. Fox	WJF
Loring	WLR	Sea Plane Base	WLR
Los Angeles	LAX	Whiteman	WHP
Madirovalo	WMV	Madirovalo	WMV
Malaimbandy	WML	Malaimbandy	WML
Mampikony	WMP	Mampikony	WMP
Manakara	WVK	Manakara	WVK
Mananara Avaratra	WMR	Mananara Avaratra	WMR
Mandabe	WMD	Mandabe	WMD
Mandritsara	WMA	Mandritsara	WMA
Maroantsetra	WMN	Maroantsetra	WMN
Meyers Chuck	WMK	Sea Plane Base	WMK
Miles	WLE	Miles	WLE
Mount Keith	WME	Mount Keith	WME
Mountain Home	WMH	Ozark Regional	WMH
Murrin	WUI	Murrin	WUI
Naga	WNP	Naga	WNP
Nairobi	NBO	Wilson	WIL
Napakiak	WNA	Napakiak	WNA
Nawabshah	WNS	Nawabshah	WNS
Newtok	WWT	Newtok	WWT
Noatak	WTK	Noatak	WTK
Nowy Dwor Mazowiecki	WMI	Modlin	WMI
Paonia	WPO	North Fork Valley	WPO
Pincher Creek	WPC	Pincher Creek	WPC
Port Berge Vaovao	WPB	Port Berge Vaovao	WPB
Porvenir	WPR	Captain F. Martinez	WPR
Powell River	YPW	Powell Lake SPB	WPL
Pretoria	PRY	Waterkloof AFB	WKF
Puerto Aisen	WPA	Cabo Juan Roman	WPA
Puerto Williams	WPU	Guardiamarina Zanartu	WPU
Schleswig	WBG	Jagel	WBG
Selawik	WLK	Selawik	WLK
Seram Island	WBA	Wahai	WBA
Shirley	WSH	Brookhaven	WSH
Shiyan	WDS	Wudangshan	WDS
South Naknek	WSN	South Naknek	WSN
Steamboat Bay	WSB	Sea Plane Base	WSB
Stebbins	WBB	Stebbins	WBB
Tambohorano	WTA	Tambohorano	WTA
Toowoomba	TWB	Brisbane West Wellcamp	WTB
Tsiroanomandidy	WTS	Tsiroanomandidy	WTS
Tuntutuliak	WTL	Tuntutuliak	WTL
Uonquen	WOK	Uonquen	WOK
Urad Middle Banner	WZQ	Urad Middle Banner	WZQ
Vernon	WIB	Wilbarger County	WIB
Wabag	WAB	Wabag	WAB
Wabo	WAO	Wabo	WAO
Waca	WAC	Waca	WAC
Waddington	WTN	RAF Station	WTN
Wadi Ain	WDA	Wadi Ain	WDA
Wadi al Dawaser	WAE	Wadi al Dawaser	WAE
Wadi Halfa	WHF	Wadi Halfa	WHF
Wagau	WGU	Wagau	WGU
Wagga Wagga	WGA	Wagga Wagga	WGA
Waghete	WET	Waghete	WET
Wagny	WGY	Wagny	WGY
Wahpeton	WAH	Harry Stern	WAH
Waiheke Island	WIK	Waiheke Island	WIK
Waikoloa	WKL	Heliport	WKL
Waingapu	WGP	Umbu Mehang Kunda	WGP
Wairoa	WIR	Wairoa	WIR
Wajir	WJR	Wajir	WJR
Wakkanai	WKJ	Wakkanai	WKJ
Wakunai	WKN	Wakunai	WKN
Walaha	WLH	Walaha	WLH
Walcha	WLC	Walcha	WLC
Waldron Island	WDN	Waldronaire	WDN
Wales	WAA	Wales	WAA
Walgett	WGE	Walgett	WGE
Walker's Cay	WKR	Walker's Cay	WKR
Wallal Downs	WLA	Wallal Downs	WLA
Wallis Island	WLS	Hihifo	WLS
Wallops Island	WAL	Wallops Flt Facility	WAL
Walvis Bay	WVB	Walvis Bay	WVB
Wamena	WMX	Wamena	WMX
Wana	WAF	Wana	WAF
Wanaka	WKA	Wanaka	WKA
Wang'an	WOT	Wang'an	WOT
Wangaratta	WGT	Wangaratta	WGT
Wantoat	WTT	Wantoat	WTT
Wanuma	WNU	Wanuma	WNU
Wanzhou	WXN	Wuqiao	WXN
Wapenamanda	WBM	Wapenamanda	WBM
Wapolu	WBC	Wapolu	WBC
Warangal	WGC	Warangal	WGC
Warder	WRA	Warder	WRA
Waris	WAR	Waris	WAR
Warner Robins	WRB	Robins AFB	WRB
Warracknabeal	WKB	Warracknabeal	WKB
Warrawagine Station	WRW	Warrawagine Station	WRW
Warrnambool	WMB	Warrnambool	WMB
Warsaw	WAW	Frederic Chopin	WAW
Warton	WRT	Warton	WRT
Warwick	WAZ	Warwick	WAZ
Washington	WAS	Baltimore/Wash. Intl	BWI
Washington	WAS	Ronald Reagan National	DCA
Washington	WAS	Dulles Intl	IAD
Washington	WAS	Metropolitan Area	WAS
Washington	WSG	Washington County	WSG
Wasilla	WWA	Wasilla	WWA
Wasior	WSR	Wasior	WSR
Wasjabo	WSO	Wasjabo	WSO
Waspam	WSP	Waspam	WSP
Wasu	WSU	Wasu	WSU
Wasua	WSA	Wasua	WSA
Wasum	WUM	Wasum	WUM
Waterford	WAT	Waterford	WAT
Waterloo	WLO	Waterloo	WLO
Waterville	WVL	Robert LaFleur	WVL
Watsonville	WVI	Municipal	WVI
Wau	WUG	Wau	WUG
Wau	WUU	Wau	WUU
Wauchope	WAU	Wauchope	WAU
Wave Hill	WAV	Wave Hill	WAV
Waverney	WAN	Waverney	WAN
Wawoi Falls	WAJ	Wawoi Falls	WAJ
Waynesburg	WAY	Greene County	WAY
Weam	WEP	Weam	WEP
Weatherford	WEA	Regional	WEA
Wedau	WED	Wedau	WED
Wee Waa	WEW	Wee Waa	WEW
Weerawila	WRZ	Weerawila	WRZ
Weifang	WEF	Weifang	WEF
Weihai	WEH	Dashuibo	WEH
Weipa	WEI	Weipa	WEI
Welkom	WEL	Welkom	WEL
Wellington	WLG	International	WLG
Welshpool	WHL	Welshpool	WHL
Wenshan	WNH	Puzhehei	WNH
Wenzhou	WNZ	Yongqiang Intl	WNZ
West Angelas	WLP	West Angelas	WLP
West Branch	WBK	West Branch Community	WBK
West End	WTD	West End	WTD
West Sound	WSX	Sea Plane Base	WSX
West Wyalong	WWY	West Wyalong	WWY
West Yellowstone	WYS	Yellowstone	WYS
Westerly	WST	State	WST
Westport	WSZ	Westport	WSZ
Westray	WRY	Westray	WRY
Wewak	WWK	Wewak	WWK
Whakatane	WHK	Whakatane	WHK
Whale Pass	WWP	North Whale SPB	WWP
Whalsay	WHS	Whalsay	WHS
Whanganui	WAG	Whanganui	WAG
Whangarei	WRE	Whangarei	WRE
Wharton	WHT	Regional	WHT
White Mountain	WMO	White Mountain	WMO
White Sands	WSD	Condron AAF	WSD
Whiteriver	WTR	Whiteriver	WTR
Whitianga	WTZ	Whitianga	WTZ
Whyalla	WYA	Whyalla	WYA
Wick	WIC	Wick	WIC
Wiesbaden	WIE	AAF	WIE
Wilcannia	WIO	Wilcannia	WIO
Wildwood	WWD	Cape May County	WWD
Wilhelmshaven	WVN	Mariensiel	WVN
Wilkes-Barre	AVP	Wyoming Valley	WBW
Willow	WOW	Willow	WOW
Willows	WLW	Glenn County	WLW
Wiluna	WUN	Wiluna	WUN
Winchester	WGO	Regional	WGO
Windarling	WRN	Windarling	WRN
Windarra	WND	Windarra	WND
Winder	WDR	Barrow County	WDR
Windhoek	WDH	Eros	ERS
Windhoek	WDH	Metropolitan Area	WDH
Windhoek	WDH	Hosea Kutako Intl	WDH
Windorah	WNR	Windorah	WNR
Winfield/Arkansas City	WLD	Strother Field	WLD
Winnemucca	WMC	Municipal	WMC
Winton	WIN	Winton	WIN
Wipim	WPM	Wipim	WPM
Wiseman	WSM	Wiseman	WSM
Wittenoom	WIT	Wittenoom	WIT
Witu	WIU	Witu	WIU
Woitape	WTP	Woitape	WTP
Woja Island	WJA	Woja Island	WJA
Wollogorang	WLL	Wollogorang	WLL
Wollongong	WOL	Illawarra	WOL
Wondai	WDI	Wondai	WDI
Wondoola	WON	Wondoola	WON
Wonenara	WOA	Wonenara	WOA
Wonju	WJU	Wonju	WJU
Wonsan	WOS	Wonsan	WOS
Woodford	WFD	Woodford	WFD
Woodie Woodie	WWI	Woodie Woodie	WWI
Woodward	WWR	West Woodward	WWR
Wora na Yeno	WNE	Wora na Yeno	WNE
Worland	WRL	Municipal	WRL
Wotho Island	WTO	Wotho Island	WTO
Wotje Island	WTE	Wotje Island	WTE
Wrangell	WRG	Wrangell	WRG
Wrightstown	WRI	McGuire AFB	WRI
Wroclaw	WRO	Nicolaus Copernicus	WRO
Wrotham Park	WPK	Wrotham Park	WPK
Wudinna	WUD	Wudinna	WUD
Wuhai	WUA	Wuhai	WUA
Wuhan	WUH	Tianhe Intl	WUH
Wuhu	WHU	Wuhu	WHU
Wunnummin Lake	WNN	Wunnummin Lake	WNN
Wuvulu Island	WUV	Wuvulu Island	WUV
Wuxi	WUX	Sunan Shuofang	WUX
Wuyishan	WUS	Wuyishan	WUS
Wuzhou	WUZ	Changzhoudao	WUZ
Wyndham	WYN	Wyndham	WYN
Xinzhou	WUT	Xinzhou Wutaishan	WUT
Yengema	WYE	Yengema	WYE
Yes Bay	WYB	Yes Bay Lodge SPB	WYB
Zuara	WAX	Zuara	WAX
Ahmed al Jaber	XIJ	Air Base	XIJ
Al Udeid	XJD	Air Base	XJD
Alamos	XAL	Alamos	XAL
Aribinda	XAR	Aribinda	XAR
Bearskin Lake	XBE	Bearskin Lake	XBE
Bedele	XBL	Buno Bedele	XBL
Biniguni	XBN	Biniguni	XBN
Birjand	XBJ	Birjand	XBJ
Blubber Bay	XBB	SPB	XBB
Bogande	XBG	Bogande	XBG
Boulsa	XBO	Boulsa	XBO
Brockville	XBR	Regional Tackaberry	XBR
Chapeco	XAP	Serafin Enoss Bertaso	XAP
Chatham	XCM	Chatham-Kent	XCM
Christmas Island	XCH	Christmas Island	XCH
Cluff Lake	XCL	Cluff Lake	XCL
Colac	XCO	Colac	XCO
Comayagua	XPL	Enrique Soto Cano	XPL
Coron	XCN	Coron	XCN
Diebougou	XDE	Diebougou	XDE
Djibo	XDJ	Djibo	XDJ
Fayetteville/Springd.	FYV	Northwest Arkansas Rgn	XNA
Gaoua	XGA	Amilcar Cabral	XGA
Gorom-Gorom	XGG	Gorom-Gorom	XGG
Granville Lake	XGL	Granville Lake	XGL
Hamburg	HAM	Finkenwerder	XFW
Hulunbuir	XRQ	Xinbarag youqi Baogede	XRQ
Jerez	XRY	Airport	XRY
Kangiqsualujjuaq	XGR	Georges River	XGR
Kantchari	XKA	Kantchari	XKA
Kasabonika	XKS	Kasabonika	XKS
Kaya	XKY	Kaya	XKY
Lac Brochet	XLB	Lac Brochet	XLB
Lake Geneva	XES	Grand Geneva Resort	XES
Lemwerder	XLW	Lemwerder	XLW
Leo	XLU	Leo	XLU
Long Xuyen	XLO	Long Xuyen	XLO
Macas	XMS	Edmundo Carvajal	XMS
Macmillan Pass	XMP	Macmillan Pass	XMP
Madison	XMD	Municipal	XMD
Mahendranagar	XMG	Mahendranagar	XMG
Mallacoota	XMC	Mallacoota	XMC
Mangla	XJM	Mangla	XJM
Manihi	XMH	Manihi	XMH
Maramag	XMA	Maramag	XMA
Masasi	XMI	Masasi	XMI
Minlaton	XML	Minlaton	XML
Nouna	XNU	Nouna	XNU
Pama	XPA	Pama	XPA
Paris	PAR	Chalons-Vatry	XCR
Phonsavan	XKH	Xieng Khouang	XKH
Pine Ridge	XPR	Pine Ridge	XPR
Poplar River	XPP	Poplar River	XPP
Pukatawagan	XPK	Pukatawagan	XPK
Qualicum Beach	XQU	Qualicum Beach	XQU
Quang Ngai	XNG	Quang Ngai	XNG
Quepos	XQP	La Managua	XQP
Richmond	XRH	RAAF Base	XRH
Ross River	XRR	Ross River	XRR
Saul	XAU	Saul	XAU
Sebba	XSE	Sebba	XSE
Singapore	SIN	Seletar	XSP
Siocon	XSO	Siocon	XSO
Sir Bani Yas Island	XSB	Sir Bani Yas Island	XSB
South Caicos	XSC	International	XSC
South Indian Lake	XSI	South Indian Lake	XSI
St-Louis	XLS	St-Louis	XLS
Tadoule Lake	XTL	Tadoule Lake	XTL
Tara	XTR	Tara	XTR
Taroom	XTO	Taroom	XTO
Thargomindah	XTG	Thargomindah	XTG
Tonopah	TPH	Test Range	XSD
Vinh Long	XVL	Vinh Long	XVL
Xangongo	XGN	Xangongo	XGN
Xiamen	XMN	Gaoqi Intl	XMN
Xi'an	SIA	Xianyang Intl	XIY
Xiangyang	XFN	Liuji	XFN
Xichang	XIC	Qingshan	XIC
Xienglom	XIE	Xienglom	XIE
Xilinhot	XIL	Xilinhot	XIL
Xingcheng	XEN	Xingcheng	XEN
Xingning	XIN	Xingning	XIN
Xingtai	XNT	Dalian	XNT
Xinguara	XIG	Xinguara	XIG
Xining	XNN	Caojiabao	XNN
Xuzhou	XUZ	Guanyin	XUZ
Yam Island	XMY	Yam Island	XMY
Yandina	XYA	Yandina	XYA
Ye	XYE	Ye	XYE
Yellow River	XYR	Edwaki	XYR
Zabre	XZA	Zabre	XZA
Abbotsford	YXX	International	YXX
Aershan	YIE	Yiershi	YIE
Alert	YLT	Alert	YLT
Alert Bay	YAL	Alert Bay	YAL
Alma	YTF	Alma	YTF
Amos	YEY	Magny	YEY
Anahim Lake	YAA	Anahim Lake	YAA
Angling Lake	YAX	Wapekeka	YAX
Arctic Bay	YAB	Arctic Bay	YAB
Armstrong	YYW	Armstrong	YYW
Arviat	YEK	Arviat	YEK
Atikokan	YIB	Municipal	YIB
Attawapiskat	YAT	Attawapiskat	YAT
Aupaluk	YPJ	Aupaluk	YPJ
Bagotville	YBG	Bagotville	YBG
Baie-Comeau	YBC	Baie-Comeau	YBC
Baie-Johan-Beetz	YBJ	SPB	YBJ
Baker Lake	YBK	Baker Lake	YBK
Bamfield	YBF	SPB	YBF
Banff	YBA	Banff	YBA
Bar River	YEB	Bar River	YEB
Barrie/Orillia	YLK	Lake Simcoe Regional	YLK
Beaver Creek	YXQ	Beaver Creek	YXQ
Bedwell Harbour	YBW	SPB	YBW
